,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
PKX,60.06999969482422,53.84559989929199,-0.33110038985894874,-1.4160112254084454,1.1879349726528128,9,0.0,0.0,2
UMC,10.779999732971191,7.9220000267028805,5.829326480502406,-1.567752951157353,,3,0.0,0.0,2
WPM,141.67999267578125,114.40839935302735,0.17899683346309647,-1.5939334737865019,9.469820158418528,2,0.0,0.0,2
AXSM,184.5,154.31739959716796,-1.6885062398398396,-2.441430514595726,20.891688920143082,7,0.0,0.0,2
SII,123.30999755859375,96.24040008544922,0.09523731074638775,-2.4449764743256996,,3,0.0,0.0,2
CGAU,18.100000381469727,13.809799957275391,0.3337796546247329,-3.2710266094241325,,2,0.0,0.0,2
IBRX,6.480000019073486,2.3797999906539915,5.9428664194429155,-3.647479896970168,7.01380016452549,14,0.0,0.0,2
KEP,21.450000762939453,17.21099998474121,-2.2366194368869383,-4.794521293609099,2.1689449248742054,3,0.0,0.0,2
MAZE,44.34000015258789,38.3275997543335,-2.0892005200166874,-7.112673445604834,-9.319243070906625,2,0.0,0.0,2
IDCC,325.8800048828125,337.47193603515626,0.2407011087700417,-1.7008491634420808,-13.779449497439423,3,0.0,0.0,0
EXE,104.75,112.2223503112793,-1.530246233280704,-2.7917774089507503,-14.186879552812915,4,0.0,0.0,0
VIA,24.739999771118164,33.45219974517822,-0.23220821931195954,-4.634666497189223,-23.467669121910866,8,0.0,0.0,0
