,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
TWST,38.02000045776367,31.608599967956543,-0.6535978364149098,4.512918502135954,,2,0.0,0.0,4
AKAM,92.12000274658203,86.00039962768555,1.3983579123338252,4.137295598704238,,2,0.0,0.0,4
PSLV,28.135000228881836,20.194700012207033,1.0055743510952133,3.0619066830342905,30.36997855338438,9,0.0,0.0,4
BMNR,30.908899307250977,33.60598140716553,0.360951097895299,2.8693524646720356,-13.40360768800706,21,242.0,0.7218907416258566,4
AAUC,26.270000457763672,20.459799919128418,0.4360401809968385,2.6639375976650204,12.446040471941046,11,0.0,0.0,4
AG,20.219999313354492,14.751799983978271,0.009808261703289365,2.6443934208480044,15.935626453325451,15,0.0,0.0,4
ADPT,18.15999984741211,16.446399974823,-2.033034939501055,2.414238079040576,0.12706771317982923,2,0.0,0.0,4
HMY,22.56999969482422,18.994999885559082,0.16884181465476322,1.851637519605287,4.354433470134489,3,0.0,0.0,4
HL,24.3799991607666,17.0896036529541,-0.3766455279747029,1.7937489952222767,19.446755123973738,15,0.0,0.0,4
LMND,85.21959686279297,75.01199203491211,-1.0287046488911782,1.7255896195542337,1.7086534803782083,7,0.0,0.0,4
CEF,50.60499954223633,42.50729995727539,-1.0887248803525835,1.2287710673882457,12.643137603197928,4,0.0,0.0,4
BIDU,152.0449981689453,125.71109970092773,1.6562643870422817,1.1588437090559827,14.699718551959172,7,0.0,0.0,4
WMT,118.6449966430664,109.39466354370117,0.2551091442689045,1.1310084904405855,,10,0.0,0.0,4
BABA,167.42999267578125,156.9252001953125,-0.7677545998006616,0.9665341586027403,-9.659270475350766,9,0.0,0.0,4
LQDA,37.599998474121094,31.383599967956542,2.8384157438270385,0.7544038550044485,-6.935394023498032,4,0.0,0.0,4
JOYY,69.4000015258789,62.2758292388916,-0.04004175000620336,0.6361645030790508,4.032403120237582,5,0.0,0.0,4
CRWV,89.20500183105469,84.37590026855469,0.2798885790311022,0.09559338601800814,-8.059899760737762,23,0.0,0.0,4
TSLA,450.94000244140625,444.0448016357422,-0.045575526241977304,-0.4363593051317676,0.2217914616717369,21,241.0,0.6740004836701032,4
ALMS,21.149999618530273,9.24979998588562,9.270827357692557,0.0,,3,0.0,0.0,2
DXCM,71.77999877929688,63.967800064086916,,0.0,,1,0.0,0.0,2
KC,13.38539981842041,11.586307983398438,-4.155616707260357,0.0,,2,0.0,0.0,2
SEDG,36.4900016784668,33.216700096130374,,0.0,,1,0.0,0.0,2
TPC,75.7300033569336,66.77246147155762,-1.8650478436993634,-0.09027809637660011,7.479427108908787,3,0.0,0.0,2
BEAM,33.89500045776367,25.47669994354248,0.9846408902073305,-0.45924080892403296,-0.35000583516536804,5,0.0,0.0,2
MSTR,160.5500030517578,187.5766015625,0.12605781019623888,-1.0014092415797127,-13.234834484814082,23,258.0,0.7274398459141523,2
XPEV,21.790000915527344,21.234200210571288,0.31126083514003505,-1.4494853427568064,3.333331377078319,7,0.0,0.0,2
GFI,48.68000030517578,42.466799926757815,-2.613819128322311,-1.7324044913516874,9.903575345904182,4,0.0,0.0,2
ABVX,119.81999969482422,118.4734001159668,1.2043239594074169,-1.8469012642126965,-2.493370265002375,15,0.0,0.0,2
WB,11.1850004196167,10.303299961090088,0.24712003939890148,-2.165705533556422,-1.4976778222330622,3,0.0,0.0,2
FND,75.37999725341797,62.52339981079101,0.14508656978258574,-3.5789059308207474,7.320261459042614,4,0.0,0.0,2
VST,174.13999938964844,171.72703033447266,-2.6071475583887453,-3.762023883103349,-0.15308068311160605,8,0.0,0.0,2
AXSM,178.28750610351562,150.09194946289062,-1.7445645299949653,-3.7983957666678463,20.891688920143082,6,0.0,0.0,2
NXT,99.28569793701172,92.3533137512207,-0.6646911242256914,-5.05372624785182,,3,0.0,0.0,2
PSTG,72.18499755859375,78.08809951782227,-1.7925627466229959,-6.38213051516584,-11.69441496428059,11,0.0,0.0,0
TEM,68.62000274658203,71.13909957885743,-0.744822511905946,-8.38895469190416,,3,0.0,0.0,0
